VersionIndex,VersionName,MethodFQN,LOC,NumParameters,NumBranches,NestingDepth,NumCodeSmells,NumLocalVariables,NumRevisions,NumAuthors,TotalStmtAdded,TotalStmtDeleted,MaxChurn,AvgChurn,HasFixHistory,Buggy,BodyHash
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormat$Segment$Builder#maybeForceBuilderInitialization(),4,0,1,1,1,0,1,1,4,0,4,4.0,1,no,971de709e0cf7b5b94b7fe75e058f505f3aea3e78cd38e69b20c1696047a4d0d
7,4.3.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormat$Segment$Builder#mergeFrom(com.google.protobuf.CodedInputStream,com.google.protobuf.ExtensionRegistryLite)",33,2,6,3,1,2,1,1,33,0,33,33.0,1,no,aae3994fdedd96267cdcc3972c977b49f10d055efcb4b08617855211ca798df7
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormat$Segment$Builder#mergeFrom(com.google.protobuf.Message),8,1,1,1,2,0,1,1,8,0,8,8.0,1,no,091e205f5e21e269cd57d3ea19ead3ad0f9597f17bea819a7d5ff15356c02503
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormat$Segment$Builder#mergeFrom(org.apache.bookkeeper.proto.DataFormats.LedgerMetadataFormat.Segment),19,1,4,2,4,0,1,1,19,0,19,19.0,1,no,254e44a12886ad4db8774435c1bd0ac67640e111fbc8618c3b90526d00d53fee
7,4.3.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormat$Segment$Builder#setEnsembleMember(int,String)",9,2,1,1,0,0,1,1,9,0,9,9.0,1,no,3d2d877cc3bd345db866cce2560cb9c42d12b325ccee4d66f621d9e93017eb58
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormat$Segment$Builder#setFirstEntryId(long),6,1,0,0,0,0,1,1,6,0,6,6.0,1,no,e4d40b8c8ed7ca6462ab3af0135471d8fee6138ee2c4b6fe28e79f3c0e391347
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormat$SegmentOrBuilder#getEnsembleMember(int),0,1,0,0,0,0,1,1,0,0,0,0.0,1,no,NULL_METHOD_HASH
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormat$SegmentOrBuilder#getEnsembleMemberCount(),0,0,0,0,0,0,1,1,0,0,0,0.0,1,no,NULL_METHOD_HASH
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormat$SegmentOrBuilder#getEnsembleMemberList(),0,0,0,0,0,0,1,1,0,0,0,0.0,1,no,NULL_METHOD_HASH
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormat$SegmentOrBuilder#getFirstEntryId(),0,0,0,0,0,0,1,1,0,0,0,0.0,1,no,NULL_METHOD_HASH
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormat$SegmentOrBuilder#hasFirstEntryId(),0,0,0,0,0,0,1,1,0,0,0,0.0,1,no,NULL_METHOD_HASH
7,4.3.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormat$State#<init>(int,int)",4,2,0,0,1,0,1,1,4,0,4,4.0,1,no,bb4532e28f9604df91cef60a6d8b6faa8a55254013e96792d15932390c6badf1
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormat$State#getDescriptor(),3,0,0,0,1,0,1,1,3,0,3,3.0,1,no,708f81b0340370eb0b1268c9ffe5f6d798318535845874e6288c4865afd3c444
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormat$State#getDescriptorForType(),3,0,0,0,0,0,1,1,3,0,3,3.0,1,no,1ab6485cb0d698075f50c3942afddc34420f8dd49e0a02a6cd48679a1dc5c890
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormat$State#getNumber(),3,0,0,0,0,0,1,1,3,0,3,3.0,1,no,5f8a38b36894254f24b8e254f05edea9f3cf0b9c87718c28114c350f03e14b19
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormat$State#getValueDescriptor(),3,0,0,0,0,0,1,1,3,0,3,3.0,1,no,82de7400c62a4a12ce9e55fa2f62d75d355bf179d781db95f5dc936173de800b
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormat$State#internalGetValueMap(),3,0,0,0,0,0,1,1,3,0,3,3.0,1,no,38fb118aed57d3bbdece7c44c65615ed5553010298cde838409d57ace8178fbe
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormat$State#valueOf(com.google.protobuf.Descriptors.EnumValueDescriptor),6,1,1,1,1,0,1,1,6,0,6,6.0,1,no,214919fb6789f39ee1c690b923ca93fa453f5045d956b0aba0a3bce4c66354d2
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormat$State#valueOf(int),12,1,4,1,0,0,1,1,12,0,12,12.0,1,no,e1e45e4cca128018b68719dde7cfd06e7159932ccdd35ef8bb76365be878add7
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormat$State$<anon:com.google.protobuf.Internal.EnumLiteMap@internalValueMap>#findValueByNumber(int),3,1,0,0,0,0,1,1,3,0,3,3.0,1,no,552b352b3e7c11bb161ac8535d8b6118eda0c86cc7cf9f77de8b1f4cd0c784de
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormatOrBuilder#getAckQuorumSize(),0,0,0,0,0,0,1,1,0,0,0,0.0,0,no,NULL_METHOD_HASH
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormatOrBuilder#getDigestType(),0,0,0,0,1,0,1,1,0,0,0,0.0,0,no,NULL_METHOD_HASH
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormatOrBuilder#getEnsembleSize(),0,0,0,0,0,0,1,1,0,0,0,0.0,1,no,NULL_METHOD_HASH
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormatOrBuilder#getLastEntryId(),0,0,0,0,0,0,1,1,0,0,0,0.0,1,no,NULL_METHOD_HASH
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormatOrBuilder#getLength(),0,0,0,0,0,0,1,1,0,0,0,0.0,1,no,NULL_METHOD_HASH
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormatOrBuilder#getPassword(),0,0,0,0,0,0,1,1,0,0,0,0.0,0,no,NULL_METHOD_HASH
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormatOrBuilder#getQuorumSize(),0,0,0,0,0,0,1,1,0,0,0,0.0,1,no,NULL_METHOD_HASH
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormatOrBuilder#getSegment(int),0,1,0,0,1,0,1,1,0,0,0,0.0,1,no,NULL_METHOD_HASH
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormatOrBuilder#getSegmentCount(),0,0,0,0,0,0,1,1,0,0,0,0.0,1,no,NULL_METHOD_HASH
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormatOrBuilder#getSegmentList(),0,0,0,0,1,0,1,1,0,0,0,0.0,1,no,NULL_METHOD_HASH
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormatOrBuilder#getSegmentOrBuilder(int),0,1,0,0,1,0,1,1,0,0,0,0.0,1,no,NULL_METHOD_HASH
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormatOrBuilder#getSegmentOrBuilderList(),0,0,0,0,1,0,1,1,0,0,0,0.0,1,no,NULL_METHOD_HASH
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormatOrBuilder#getState(),0,0,0,0,1,0,1,1,0,0,0,0.0,1,no,NULL_METHOD_HASH
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormatOrBuilder#hasAckQuorumSize(),0,0,0,0,0,0,1,1,0,0,0,0.0,0,no,NULL_METHOD_HASH
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormatOrBuilder#hasDigestType(),0,0,0,0,0,0,1,1,0,0,0,0.0,0,no,NULL_METHOD_HASH
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormatOrBuilder#hasEnsembleSize(),0,0,0,0,0,0,1,1,0,0,0,0.0,1,no,NULL_METHOD_HASH
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormatOrBuilder#hasLastEntryId(),0,0,0,0,0,0,1,1,0,0,0,0.0,1,no,NULL_METHOD_HASH
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormatOrBuilder#hasLength(),0,0,0,0,0,0,1,1,0,0,0,0.0,1,no,NULL_METHOD_HASH
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormatOrBuilder#hasPassword(),0,0,0,0,0,0,1,1,0,0,0,0.0,0,no,NULL_METHOD_HASH
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormatOrBuilder#hasQuorumSize(),0,0,0,0,0,0,1,1,0,0,0,0.0,1,no,NULL_METHOD_HASH
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerMetadataFormatOrBuilder#hasState(),0,0,0,0,0,0,1,1,0,0,0,0.0,1,no,NULL_METHOD_HASH
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#<init>(Builder),3,1,0,0,0,0,1,1,3,0,3,3.0,0,no,bb944de979bc7108fc0ce4cbb371671888308bb580d16a07c8ae1535b93842fc
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#<init>(boolean),2,1,0,0,1,0,1,1,2,0,2,2.0,0,no,257c1be96ae69f4b01c2c69bdb6d78605f59175819fb007d0bf245bf48444c4a
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#getDefaultInstance(),3,0,0,0,0,0,1,1,3,0,3,3.0,0,no,02b411aa22eb3daa70bc0448e2ccaae1451572731db0eae6b6ead8d3b4ac3d9b
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#getDefaultInstanceForType(),3,0,0,0,0,0,1,1,3,0,3,3.0,0,no,02b411aa22eb3daa70bc0448e2ccaae1451572731db0eae6b6ead8d3b4ac3d9b
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#getDescriptor(),3,0,0,0,2,0,1,1,3,0,3,3.0,0,no,d21596d0745aa2f8fcb6c8dd64331161c30f8fc2b10158d5564835ad2b310689
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#getSerializedSize(),15,0,3,1,3,1,1,1,15,0,15,15.0,0,no,2e60744fa56f1b256121417988c09df15a8012e0959ca50a9105fa07153c9f47
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#getType(),13,0,2,2,1,3,1,1,13,0,13,13.0,0,no,b45afd34e000ad2efe0c8f872bd316e45a565fe73d06d6accbb05ae3ab4ffbfa
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#getTypeBytes(),10,0,1,1,1,2,1,1,10,0,10,10.0,0,no,92a1135c8d781873c1c828a08ff821d46161bce82ed6634d40f55fa984615da2
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#getVersion(),3,0,0,0,0,0,1,1,3,0,3,3.0,0,no,b9c57ad2f432dd6ab9c3560c9c2d6fea199db84e1f6c142a57918dfe679f5877
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#hasType(),3,0,0,0,1,0,1,1,3,0,3,3.0,0,no,f175976af1b90cc70dc6f34409aad40bf33f4ce13c78d285bfab070cb07a7ab3
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#hasVersion(),3,0,0,0,1,0,1,1,3,0,3,3.0,0,no,d49b59a52e56cd1884c91528100596c5c4a8eb534700184ccf456ec9ce804db4
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#initFields(),4,0,0,0,0,0,1,1,4,0,4,4.0,0,no,9e6330d6434e0751d0c4e1515b170f3047524a058aa530ba9084c4c59bab60f7
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#internalGetFieldAccessorTable(),3,0,0,0,1,0,1,1,3,0,3,3.0,0,no,1a274da348f18d636f6ecbd65677fd225d646d120aa8b7b7d794c61b14223345
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#isInitialized(),15,0,3,1,2,1,1,1,15,0,15,15.0,0,no,1a55394d5302db5cc9be2dc2796d6563bb8153c6f0a36a07de5b601c0ab25047
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#newBuilder(),3,0,0,0,0,0,1,1,3,0,3,3.0,0,no,c475da5c4e48a70986fbd76997a2564ba6c564baef0f9647c3c6c7a2986476e7
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#newBuilder(org.apache.bookkeeper.proto.DataFormats.LedgerRereplicationLayoutFormat),3,1,0,0,1,0,1,1,3,0,3,3.0,0,no,1cae6f4744c6c85ce33e26e126e8b509bab8894256e4ca593283f93221f922d7
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#newBuilderForType(),3,0,0,0,0,0,1,1,3,0,3,3.0,0,no,90d3aeec2e678df8a8772db95902aa0e55dca312b2b9d7fcdc15edb7516a5b7d
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#newBuilderForType(com.google.protobuf.GeneratedMessage.BuilderParent),4,1,0,0,2,1,1,1,4,0,4,4.0,0,no,4892f7a5af1377a6d429d2813534c4e0265a23193b3199a773e63008a4ee2790
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#parseDelimitedFrom(java.io.InputStream),8,1,1,1,1,1,1,1,8,0,8,8.0,0,no,9549b5dd0fea804b84be95514ebd934f669b35126667d8866a7c4644ecfca715
7,4.3.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#parseDelimitedFrom(java.io.InputStream,com.google.protobuf.ExtensionRegistryLite)",8,2,1,1,1,1,1,1,8,0,8,8.0,0,no,a5a4cfa6cd05490f9a07f4092e05c7e9fdf476b97816307a8de1166104627062
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#parseFrom(byte[]),3,1,0,0,1,0,1,1,3,0,3,3.0,0,no,f22069f3ad1bce374b1c86004bd51b41e861d64dc7576e35fa78c6e702d6f2b0
7,4.3.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#parseFrom(byte[],com.google.protobuf.ExtensionRegistryLite)",3,2,0,0,1,0,1,1,3,0,3,3.0,0,no,d2d1aff5142f3c57e3a99987d46d5489d439c799f4daae92d7c5356cce3cc9b3
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#parseFrom(com.google.protobuf.ByteString),3,1,0,0,1,0,1,1,3,0,3,3.0,0,no,f22069f3ad1bce374b1c86004bd51b41e861d64dc7576e35fa78c6e702d6f2b0
7,4.3.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#parseFrom(com.google.protobuf.ByteString,com.google.protobuf.ExtensionRegistryLite)",3,2,0,0,1,0,1,1,3,0,3,3.0,0,no,d2d1aff5142f3c57e3a99987d46d5489d439c799f4daae92d7c5356cce3cc9b3
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#parseFrom(com.google.protobuf.CodedInputStream),3,1,0,0,1,0,1,1,3,0,3,3.0,0,no,ecbc6f0232a571d81d92e6065e7b436619b7409090910071fba69389607131fd
7,4.3.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#parseFrom(com.google.protobuf.CodedInputStream,com.google.protobuf.ExtensionRegistryLite)",3,2,0,0,1,0,1,1,3,0,3,3.0,0,no,8ec697515b6c9ee495a9f0ec1b3ffd650d9b14128fb00d4114108f2ef76de2a7
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#parseFrom(java.io.InputStream),3,1,0,0,1,0,1,1,3,0,3,3.0,0,no,ecbc6f0232a571d81d92e6065e7b436619b7409090910071fba69389607131fd
7,4.3.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#parseFrom(java.io.InputStream,com.google.protobuf.ExtensionRegistryLite)",3,2,0,0,1,0,1,1,3,0,3,3.0,0,no,8ec697515b6c9ee495a9f0ec1b3ffd650d9b14128fb00d4114108f2ef76de2a7
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#toBuilder(),3,0,0,0,0,0,1,1,3,0,3,3.0,0,no,50ed0f614df4d55cba56516f41e9dc7c00cacdd99b2ba137257be09a689ead8e
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#writeReplace(),3,0,0,0,2,0,1,1,3,0,3,3.0,0,no,e7b0d9e331a7472da2c0ebeacefb2ddf33f6c603d6fb5c4e9404621110a9f32a
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat#writeTo(com.google.protobuf.CodedOutputStream),10,1,2,1,2,0,1,1,10,0,10,10.0,0,no,45351dca41c65296f7d14f0e648aefd77ee89506a864f16bbe05000fa4526f53
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat$Builder#<init>(),3,0,0,0,0,0,1,1,3,0,3,3.0,0,no,804ce54089f842454c7fcd2938251144c189169366946a151c8b5c1bdbfeaedf
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat$Builder#<init>(BuilderParent),4,1,0,0,0,0,1,1,4,0,4,4.0,0,no,677485cb4dffbe4bde4eeb791d8c1a0bed373249b8463ee15d0d327462b97408
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat$Builder#build(),7,0,1,1,2,1,1,1,7,0,7,7.0,0,no,35fe7bbf74298a0a771a8850f8207ecf32767da5e9acbe66bab95c054371f92a
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat$Builder#buildParsed(),7,0,1,1,2,1,1,1,7,0,7,7.0,0,no,971b53a37250c8c739fceb610f42605554f39bf82214bfb9d7baac374d570752
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat$Builder#buildPartial(),16,0,2,1,7,3,1,1,16,0,16,16.0,0,no,71a67fab3f05128e0e936eed6494fa875f82d2b4de3480b17c42682b6cf002b4
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat$Builder#clear(),8,0,0,0,2,0,1,1,8,0,8,8.0,0,no,11316ef3d4073dbe498ccfc5bd6c159b21bc4cd9d9d268790329d13250fac7d1
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat$Builder#clearType(),6,0,0,0,1,0,1,1,6,0,6,6.0,0,no,86f626f28dee95562b1727dc4ade20868b32d2cc0afae5a6bc2daa236dc603cb
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat$Builder#clearVersion(),6,0,0,0,1,0,1,1,6,0,6,6.0,0,no,58380bb6310e24010c7f7f06bd9821c056a200c211596ecdcbcc0856cb3f5e35
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat$Builder#clone(),3,0,0,0,1,0,1,1,3,0,3,3.0,0,no,796fbb79b508e9d26d2c32880315ee5475f70a952bb48bed855f53b599d46ed6
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat$Builder#create(),3,0,0,0,0,0,1,1,3,0,3,3.0,0,no,a87b8e215a84c9a5e7b5d920dc4156f5987fabf5afdc36d39529360c9162a62e
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat$Builder#getDefaultInstanceForType(),3,0,0,0,2,0,1,1,3,0,3,3.0,0,no,505b667c9fb47a45e46a39b137e17ca73c551170549a74684718aa6cdc436f8d
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat$Builder#getDescriptor(),3,0,0,0,2,0,1,1,3,0,3,3.0,0,no,d21596d0745aa2f8fcb6c8dd64331161c30f8fc2b10158d5564835ad2b310689
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat$Builder#getDescriptorForType(),3,0,0,0,1,0,1,1,3,0,3,3.0,0,no,efd330d2e7914d54e85fa288def48e1dd8c73d9e023bca055ddefff91b942271
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat$Builder#getType(),10,0,1,1,1,2,1,1,10,0,10,10.0,0,no,e00f30d4312464193f3ef0832201a83b1c1a2dfdc6b405eee87a0b8847e0c2d0
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat$Builder#getVersion(),3,0,0,0,0,0,1,1,3,0,3,3.0,0,no,b9c57ad2f432dd6ab9c3560c9c2d6fea199db84e1f6c142a57918dfe679f5877
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat$Builder#hasType(),3,0,0,0,1,0,1,1,3,0,3,3.0,0,no,f175976af1b90cc70dc6f34409aad40bf33f4ce13c78d285bfab070cb07a7ab3
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat$Builder#hasVersion(),3,0,0,0,1,0,1,1,3,0,3,3.0,0,no,d49b59a52e56cd1884c91528100596c5c4a8eb534700184ccf456ec9ce804db4
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat$Builder#internalGetFieldAccessorTable(),3,0,0,0,1,0,1,1,3,0,3,3.0,0,no,1a274da348f18d636f6ecbd65677fd225d646d120aa8b7b7d794c61b14223345
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat$Builder#isInitialized(),9,0,2,1,2,0,1,1,9,0,9,9.0,0,no,1447a67756260a6e4ae80341efb2d76fb5685a80c67f2c328e047b6a75e53e7a
7,4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat$Builder#maybeForceBuilderInitialization(),4,0,1,1,1,0,1,1,4,0,4,4.0,0,no,971de709e0cf7b5b94b7fe75e058f505f3aea3e78cd38e69b20c1696047a4d0d
7,4.3.0,"bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java/DataFormats$LedgerRereplicationLayoutFormat$Builder#mergeFrom(com.google.protobuf.CodedInputStream,com.google.protobuf.ExtensionRegistryLite)",33,2,6,3,1,2,1,1,33,0,33,33.0,0,no,2dcc650a93b9fd46f2db4b62675ceb84ed1944fe083d2a2b3fccbfdf00fef901
